0,1,2,3,4,5,6,target
-0.040582090100816266,0.873110776891623,0.7680500141570219,0.29616599789787784,0.0939430537089044,0.9617092272942422,0.2853287206840146,0
0.6755674192545587,0.39811700291546037,0.9105051572634615,0.8751085328078578,1.269676551470376,0.663504446137409,0.8807395536374258,1
1.0186575927704264,0.6039143298163293,0.785192494479055,0.14021019345110383,0.498080764133181,0.8295725021805471,0.7030512451869902,0
0.1447045356481222,0.6967286362548837,0.6635712935936394,0.5173444379052607,0.13104610032542843,0.8877557050834647,0.5099152128515636,0
0.6064111883681645,-0.3152594700642122,-0.9472241690191991,0.04037417214964378,0.9105178275101491,1.5372905666938688,0.3502841241058709,1
0.37655380772824076,0.29303459549147653,0.22990151666065414,0.23585225625834155,0.19976184409960723,0.8266561373525947,0.1126913335881332,1
0.9980611117203652,0.6069446604541785,0.7423541941667,0.12828262379776473,0.40535304745761236,0.9273364700782305,0.7266508732684438,0
0.7888107211129246,0.19905132037144307,-0.0006893025882161036,0.7390732970378366,0.06059490596913701,0.9531959231426262,0.13200766957983295,1
0.9475488957232358,0.5800736314925946,0.8530477960077095,0.16414164439851406,0.4803756528926688,0.8336283026462488,0.6053503973489152,0
0.09919835036757435,0.20391934063174816,0.18436730457837266,0.2827185587149258,0.3060985074382493,0.7760455712837472,0.16816919289022553,1
1.4402848449797911,0.9839896571381309,0.5783534085827295,-0.2865701671149943,0.24529649227985606,0.8353424075547484,0.5023559511149568,0
-0.3773579091628051,0.45749418799593045,0.5796881361228795,0.7741420397834545,0.7600987236111703,0.7642568669381884,0.4489484520271901,1
0.7697349123670602,0.7853054287549588,1.2103555743700465,1.2236456476573356,0.6780645799660241,-0.25582497527903103,1.0506434911817628,1
-0.0891113836844751,0.42227813166890515,0.42936088129579875,0.3946167055709864,0.7170252194142785,0.5743593887513982,0.34004070095272443,1
0.8928477020655867,1.1861106573614495,0.7455686378317694,0.21357558582905367,0.8227319129440334,0.5863439456708746,0.5064703337691709,0
0.16363777534698587,0.32452535271009253,0.38854901419799776,0.6349504371183903,0.7682373241148978,0.7386787249749942,0.2725512057179542,1
-0.006934317601821503,0.8669259865453689,0.7536012516393161,0.44294024916337216,0.22613850024845977,1.0162190464868686,0.2485596939768543,0
0.007991321744731297,0.8055592759321816,0.6983672378065832,0.3388397988678645,0.1564273438701439,0.9558315795852919,0.337588340852999,0
0.9739762220688877,-0.23051978388672123,0.6811040144645392,0.42792097799172657,-0.6044866684380216,1.144913368501863,1.108861148994162,0
0.5375651146448118,-0.39535251993446197,0.4866782500836436,0.1357024805388411,-0.07394142285944022,0.4123462854589057,0.5656885688868954,1
0.19878290132302995,0.11147317844941075,0.3550430668893677,0.8043828324590256,0.8066475392162166,0.5078797281619677,0.698394082514131,1
0.8843500850017599,1.083290801496167,-0.14553215262247718,1.0737972696551124,-0.2699847377700634,0.9752870391169832,-0.2771478575469655,1
0.26104254025239126,0.19087806579885858,0.18295646231118112,0.7542520936354553,0.4531727915094869,0.6346925059653059,0.31561471755767345,1
0.11067318708286215,0.22157638352993853,0.5989292123522048,0.527980322162109,0.7219453291720239,0.7141193040137147,0.4055095869226512,1
0.9967247664724408,1.053116913396023,0.9390012307252931,0.18781572274932523,0.6781705686474173,0.3366043851771018,0.671387090847462,0
-0.43837670500164605,-0.43014074660109936,-0.06207696066311419,1.07174119396858,0.8810727992753213,0.32411671293268457,-0.036210960675495896,1
0.13427159438964464,0.14598419078271535,0.5021472969713789,0.5476757561443887,0.827942704572367,0.7373605854772914,0.5902218033540683,1
0.4864559372301088,0.12792315880427027,-0.3618188342899542,0.16477058562954727,0.39719519399181397,0.8352947842663575,-0.442609388178108,1
0.48314454706016874,1.12510714470997,0.11042603565372261,0.6859622115012813,-0.008355635393721195,1.1216183094269736,0.8497701879836173,1
0.8621103293404356,0.3497093498658106,0.37690694678415393,0.9277964145239836,1.3632230884291818,0.47025592307545216,0.6490923796020353,1
0.14476316407693368,0.19293422665416696,0.6146979708174223,0.5749722161328417,0.7677376366137475,0.7557270752229763,0.43230242295791793,1
0.05308674907243088,0.012064696710803124,-0.1602099470396824,0.7340333640136762,0.5254412858672036,0.7985445956542242,0.6064776952837939,1
0.13164491343010848,0.9487245616476395,0.7069858408279772,0.4573854959780216,0.108729706936399,1.0201600858080166,0.296722487270488,0
0.1797872372080635,0.21580670163792895,0.5103038865479406,0.695121428260812,-0.6123640862471796,1.2792557546989514,0.4114538217661067,1
0.33421886275441165,0.286529846944113,0.020730757804088857,0.4732325698516427,0.12814200324066707,0.9413720549986816,0.062302317451088135,1
0.47586039502868926,0.31379372390758775,-0.07087534856739833,0.5835790641767571,0.2633449099458214,0.8075026727756816,0.17532739689069948,1
0.3913209707395659,0.36298928206164005,0.07186513009866807,0.4619443857942908,0.07573456085463875,0.9379868883803861,0.1848652202195008,1
0.018567106334190297,0.7960965797265244,0.7056901825964899,0.3476987765039241,0.1416886727442082,0.9675028605998209,0.3261849095402449,0
0.2268470056418558,0.42026027537290683,-0.12023191150050583,0.5607493418984495,0.2096753780025253,0.9449835861961317,0.10236604849083025,1
0.05322454644873109,1.0333991608805704,-0.589440677097609,0.7709634162126056,-0.05376866261347388,0.8957840839064966,-0.7826222469045355,1
-0.06008749428755522,0.3835623088288974,0.7010554008079128,0.8552366979118087,0.45761774913406883,0.970433647707035,0.6810452555858124,1
0.47124010029207486,0.14535575480162113,0.10345238553228397,0.4420274695120002,0.7915417543056744,0.6941274886217201,0.0950369130343397,1
-0.02993726551645861,0.7804884876692512,0.6695410502758427,0.3599650683333698,0.14703458254248528,0.9299691416613329,0.3181986844457907,0
0.3662779877669852,0.2445017062651138,0.043891368885840956,0.45177796313339513,0.10897392175667603,0.9223383811040182,0.10479912579850317,1
0.14018326998135305,0.09529057587098363,0.6164647143067175,0.6826827021208746,0.6981163841215863,0.7914811653882571,0.5841794841104231,1
-0.06984127492498865,0.7629080637833434,0.6614043289834697,0.39427350221002005,0.14588185140370624,0.9359180351502041,0.29629443896339736,0
0.31002582174850934,0.2990238013270684,0.0382712406037291,0.4998285031346687,0.10134311359140687,0.8633186752412637,0.06838300255798171,1
0.04088974608301149,0.7945057445274443,0.7177055246747236,0.32571085643238873,0.18282853488321849,0.9189186844537799,0.3812708851625593,0
0.32214464500220286,0.24938180559333933,0.0743631521868158,0.44115968729763305,0.10351642799202027,0.9123902842797997,0.04243144285748057,1
0.2098972565702768,-0.16194821417838295,0.4008749665618277,0.6618184573241946,0.09487758247766978,0.899541473436136,-0.3755824940394934,1
-0.2643941236776311,0.8663612330195531,0.552578323625478,0.27935969783754266,0.21479810264163635,1.0550818381778462,0.5471470440672721,0
0.7711582986651309,0.18549752692152935,0.6114211310836878,0.23487521601910133,0.8562434641495398,0.33450354539127614,0.6668483907024227,0
0.5484312823363766,0.1026645979050489,0.9249789599420026,-0.013571766214295122,0.8049023329189922,0.24374231799473112,0.720826651400787,1
0.1412400374961872,0.30487563123084754,0.5106833969741446,0.7210255172676883,0.8931474023056101,0.7714298442318984,0.5997180442432155,1
0.32622464929098366,0.2478054042354751,0.0550170779870154,0.4563022245070047,0.11847767736709484,0.8970682909886039,0.11113342734228035,1
0.01568654587997864,0.35551674554754165,0.44047195152150065,0.37655107128103416,0.5539700909576326,0.539528887262941,0.39220951883033356,1
-0.06549208288102629,0.3893741422209708,0.5353630537228531,0.3293328683507569,0.7573297643454908,0.4828471419163026,0.30754554867145106,1
0.27052002105511025,0.15221874130827434,-0.02549107872827859,0.5203850426563346,0.12353943585327316,0.8460817736742293,-0.0008807556021445534,1
0.2581256654562183,-0.02932243678296148,0.9974669776210618,0.5065740902139418,-0.3494015865033052,0.057548062843521874,-0.6496418688301155,1
-0.35113935069801216,0.8669808958319035,0.8607912447451164,0.053856002124373914,-0.044558596740364,1.3232912118348261,0.5457239063834052,1
0.328439944829106,1.18722185517667,0.39430861918709414,0.36811874890187013,-0.25254872803049355,1.0971606512561738,0.2551732922781945,0
0.0665962069169328,0.05194394863801127,-0.0381020225327528,0.09960288162859315,0.057376869092555474,1.2562281700831353,0.342817646661633,1
-0.24781045314209343,0.4131313275068942,0.33193506540750906,0.16940591535484428,0.17251235779675012,0.2773641163252961,0.016146529087088357,1
-0.1300818970771206,0.3060771108388054,-0.2543964912342854,0.6873970906670803,-0.38951745678504834,0.7892220445328305,0.3247943925037837,1
0.09166845100638789,0.2491418286275528,0.548208204447399,0.6081191398060167,0.6865620487087692,0.7361759973963923,0.3724973648082102,1
0.340973466446463,0.5685853013467845,0.8055729146427143,0.85221833695144,1.0498232771719616,0.4172790728398328,0.3965551493839252,1
